"Year","Region","September 12-18_ag_1","September 19-25_ag_1","September 26 - October 02_ag_1","October 03-09_ag_1","October 10-16_ag_1","October 17-23_ag_1","October 24-30_ag_1","October 31 - November 05_ag_1","No sow date provided_ag_1","A Scatter of plants showing BYDV symptoms_ag_3","No BYDV seen_ag_3","Unknown_ag_4","Unknown_ag_5","Plough (conventional)_ag_5","Reduced Cultivation_ag_5","Unknown_ag_6","Baled and Removed_ag_6","Chopped and Incorporated_ag_6","Cereals_ag_8_1","Grass_ag_8_1","Other_ag_8_1","Unknown_ag_8_1","Wheat_ag_8_1","Oilseed rape_ag_8_1","Cereals_ag_8_2","Grass_ag_8_2","Other_ag_8_2","Unknown_ag_8_2","Wheat_ag_8_2","Oilseed rape_ag_8_2","Beans / peas_ag_8_3","Cereals_ag_8_3","Grass_ag_8_3","Other_ag_8_3","Unknown_ag_8_3","Wheat_ag_8_3","Oilseed rape_ag_8_3","Cereals_ag_8_4","Grass_ag_8_4","Other_ag_8_4","Unknown_ag_8_4","Wheat_ag_8_4","Oilseed rape_ag_8_4","A Scatter of plants showing premature ripening_ag_10","No take-all seen_ag_10","Percentage of fields with wheat once in previous 4 years (%)_ag_11","Percentage of fields with wheat twice in previous 4 years (%)_ag_11","Percentage of fields with wheat thrice in previous 4 years (%)_ag_11","Percentage of fields with wheat four times in previous 4 years (%)_ag_11","Unknown_ag_12","Certified_ag_12"
1985,"South West",NA,2.9411764705882,17.6470588235294,23.5294117647058,29.4117647058823,8.8235294117647,5.8823529411764,5.8823529411764,2.9411764705882,NA,NA,NA,2.2727272727272,81.8181818181818,9.090909090909,11.3636363636363,43.1818181818181,NA,27.2727272727272,38.6363636363636,2.2727272727272,11.3636363636363,20.4545454545454,NA,11.3636363636363,38.6363636363636,11.3636363636363,4.5454545454545,34.090909090909,NA,NA,20.4545454545454,45.4545454545454,2.2727272727272,4.5454545454545,27.2727272727272,NA,27.2727272727272,38.6363636363636,2.2727272727272,11.3636363636363,20.4545454545454,NA,NA,NA,9.0909,9.0909,6.8181,13.6363,100,NA
1985,"Wales",NA,NA,18.75,25,31.25,6.25,NA,NA,NA,NA,NA,6.25,NA,75,12.5,12.5,87.5,NA,12.5,37.5,NA,25,18.75,NA,37.5,25,6.25,6.25,25,NA,NA,18.75,25,12.5,6.25,37.5,NA,12.5,37.5,NA,25,18.75,NA,NA,NA,18.75,6.25,6.25,12.5,100,NA
1985,"West Midlands",NA,13.6363636363636,9.090909090909,22.7272727272727,22.7272727272727,4.5454545454545,4.5454545454545,NA,9.090909090909,NA,NA,10,10,90,NA,30,53.3333333333333,NA,23.3333333333333,26.6666666666666,6.6666666666666,30,10,NA,26.6666666666666,26.6666666666666,13.3333333333333,3.3333333333333,26.6666666666666,NA,NA,26.6666666666666,26.6666666666666,13.3333333333333,10,23.3333333333333,NA,23.3333333333333,26.6666666666666,6.6666666666666,30,10,NA,NA,NA,23.3333,13.3333,6.6666,0,100,NA
1985,"Yorkshire and The Humber",3.030303030303,18.1818181818181,15.1515151515151,21.2121212121212,18.1818181818181,9.090909090909,6.060606060606,3.030303030303,NA,NA,NA,NA,NA,79.4117647058823,20.5882352941176,NA,55.8823529411764,NA,29.4117647058823,17.6470588235294,8.8235294117647,2.9411764705882,35.2941176470588,NA,17.6470588235294,11.7647058823529,17.6470588235294,NA,41.1764705882352,NA,5.8823529411764,41.1764705882352,11.7647058823529,5.8823529411764,2.9411764705882,32.3529411764705,NA,29.4117647058823,17.6470588235294,8.8235294117647,2.9411764705882,35.2941176470588,NA,NA,NA,26.4705,17.647,11.7647,11.7647,100,NA
1986,"East",NA,3.3333333333333,13.3333333333333,13.3333333333333,16.6666666666666,8.3333333333333,13.3333333333333,10,3.3333333333333,NA,NA,1.25,2.5,77.5,18.75,7.5,67.5,NA,12.5,NA,16.25,17.5,38.75,3.75,23.75,2.5,17.5,2.5,42.5,2.5,1.25,32.5,2.5,16.25,3.75,42.5,1.25,12.5,NA,16.25,17.5,38.75,3.75,NA,NA,17.5,26.25,17.5,10,100,NA
1986,"East Midlands",NA,4.7619047619047,9.5238095238095,19.047619047619,23.8095238095238,7.1428571428571,16.6666666666666,2.3809523809523,NA,NA,NA,1.6129032258064,6.4516129032258,75.8064516129032,16.1290322580645,12.9032258064516,58.0645161290322,NA,22.5806451612903,4.8387096774193,3.2258064516129,25.8064516129032,35.4838709677419,3.2258064516129,24.1935483870967,6.4516129032258,8.0645161290322,3.2258064516129,40.3225806451612,12.9032258064516,1.6129032258064,32.258064516129,8.0645161290322,3.2258064516129,11.2903225806451,32.258064516129,8.0645161290322,22.5806451612903,4.8387096774193,3.2258064516129,25.8064516129032,35.4838709677419,3.2258064516129,NA,NA,19.3548,16.129,11.2903,14.5161,100,NA
1986,"North East",NA,18.1818181818181,9.090909090909,9.090909090909,27.2727272727272,27.2727272727272,9.090909090909,NA,NA,NA,NA,NA,NA,100,NA,16.6666666666666,75,NA,16.6666666666666,50,NA,NA,33.3333333333333,NA,25,25,NA,NA,50,NA,NA,25,50,NA,NA,25,NA,16.6666666666666,50,NA,NA,33.3333333333333,NA,NA,NA,16.6666,8.3333,25,8.3333,100,NA
1986,"North West",16.6666666666666,NA,NA,16.6666666666666,16.6666666666666,NA,16.6666666666666,16.6666666666666,16.6666666666666,NA,NA,16.6666666666666,33.3333333333333,66.6666666666666,NA,33.3333333333333,66.6666666666666,NA,33.3333333333333,16.6666666666666,NA,50,NA,NA,33.3333333333333,33.3333333333333,NA,16.6666666666666,16.6666666666666,NA,NA,50,16.6666666666666,NA,16.6666666666666,NA,NA,33.3333333333333,16.6666666666666,NA,50,NA,NA,NA,NA,16.6666,0,0,0,100,NA
1986,"South East",4.0816326530612,4.0816326530612,14.2857142857142,12.2448979591836,22.4489795918367,12.2448979591836,12.2448979591836,12.2448979591836,2.0408163265306,NA,NA,2.8571428571428,4.2857142857142,87.1428571428571,7.1428571428571,8.5714285714285,58.5714285714285,NA,18.5714285714285,22.8571428571428,4.2857142857142,15.7142857142857,34.2857142857142,2.8571428571428,14.2857142857142,24.2857142857142,8.5714285714285,1.4285714285714,44.2857142857142,5.7142857142857,1.4285714285714,27.1428571428571,22.8571428571428,5.7142857142857,4.2857142857142,30,7.1428571428571,18.5714285714285,22.8571428571428,4.2857142857142,15.7142857142857,34.2857142857142,2.8571428571428,NA,NA,21.4285,22.8571,4.2857,15.7142,100,NA
1986,"South West",2.9411764705882,5.8823529411764,5.8823529411764,8.8235294117647,32.3529411764705,23.5294117647058,14.7058823529411,NA,2.9411764705882,NA,NA,1.8867924528301,3.7735849056603,88.6792452830188,7.5471698113207,5.6603773584905,75.4716981132075,NA,35.8490566037735,33.9622641509433,NA,1.8867924528301,24.5283018867924,NA,18.8679245283018,28.3018867924528,3.7735849056603,NA,45.2830188679245,1.8867924528301,NA,22.6415094339622,35.8490566037735,3.7735849056603,NA,30.188679245283,1.8867924528301,35.8490566037735,33.9622641509433,NA,1.8867924528301,24.5283018867924,NA,NA,NA,24.5283,18.8679,5.6603,11.3207,100,NA
1986,"Wales",NA,7.1428571428571,21.4285714285714,7.1428571428571,35.7142857142857,14.2857142857142,NA,7.1428571428571,NA,NA,NA,5.5555555555555,11.1111111111111,88.8888888888888,NA,11.1111111111111,88.8888888888888,NA,5.5555555555555,44.4444444444444,NA,27.7777777777777,22.2222222222222,NA,5.5555555555555,27.7777777777777,16.6666666666666,NA,38.8888888888888,5.5555555555555,NA,11.1111111111111,44.4444444444444,NA,11.1111111111111,22.2222222222222,NA,5.5555555555555,44.4444444444444,NA,27.7777777777777,22.2222222222222,NA,NA,NA,16.6666,22.2222,0,11.1111,100,NA
1986,"West Midlands",NA,NA,12.5,4.1666666666666,41.6666666666666,16.6666666666666,16.6666666666666,4.1666666666666,4.1666666666666,NA,NA,3.7037037037037,3.7037037037037,81.4814814814814,11.1111111111111,3.7037037037037,85.1851851851851,NA,18.5185185185185,22.2222222222222,7.4074074074074,7.4074074074074,40.7407407407407,NA,29.6296296296296,29.6296296296296,3.7037037037037,3.7037037037037,18.5185185185185,3.7037037037037,NA,29.6296296296296,29.6296296296296,11.1111111111111,3.7037037037037,22.2222222222222,NA,18.5185185185185,22.2222222222222,7.4074074074074,7.4074074074074,40.7407407407407,NA,NA,NA,14.8148,18.5185,18.5185,3.7037,100,NA
1986,"Yorkshire and The Humber",NA,7.8947368421052,15.7894736842105,5.2631578947368,31.578947368421,15.7894736842105,13.1578947368421,2.6315789473684,NA,NA,NA,4.2553191489361,NA,72.3404255319148,25.531914893617,2.127659574468,70.2127659574468,NA,19.1489361702127,17.0212765957446,4.2553191489361,6.3829787234042,34.0425531914893,2.127659574468,36.1702127659574,8.5106382978723,2.127659574468,NA,40.4255319148936,6.3829787234042,2.127659574468,40.4255319148936,8.5106382978723,6.3829787234042,2.127659574468,38.2978723404255,NA,19.1489361702127,17.0212765957446,4.2553191489361,6.3829787234042,34.0425531914893,2.127659574468,NA,NA,21.2765,27.6595,6.3829,12.7659,100,NA
1987,"East",4.225352112676,8.4507042253521,11.2676056338028,18.3098591549295,12.6760563380281,8.4507042253521,9.8591549295774,5.6338028169014,4.225352112676,NA,NA,2.7272727272727,0.9090909090909,72.7272727272727,24.5454545454545,8.1818181818181,60,NA,16.3636363636363,2.7272727272727,3.6363636363636,14.5454545454545,57.2727272727272,3.6363636363636,25.4545454545454,1.8181818181818,15.4545454545454,1.8181818181818,37.2727272727272,8.1818181818181,2.7272727272727,25.4545454545454,3.6363636363636,8.1818181818181,3.6363636363636,49.090909090909,3.6363636363636,16.3636363636363,2.7272727272727,3.6363636363636,14.5454545454545,57.2727272727272,3.6363636363636,28.5714285714285,35.7142857142857,18.1818,22.7272,30,11.8181,100,NA
1987,"East Midlands",NA,11.3207547169811,9.4339622641509,16.9811320754716,20.754716981132,15.0943396226415,9.4339622641509,5.6603773584905,3.7735849056603,NA,NA,2.7027027027027,4.054054054054,67.5675675675675,28.3783783783783,10.8108108108108,54.054054054054,NA,14.8648648648648,14.8648648648648,1.3513513513513,18.9189189189189,43.2432432432432,1.3513513513513,13.5135135135135,14.8648648648648,5.4054054054054,4.054054054054,39.1891891891891,14.8648648648648,NA,24.3243243243243,14.8648648648648,6.7567567567567,8.1081081081081,37.8378378378378,6.7567567567567,14.8648648648648,14.8648648648648,1.3513513513513,18.9189189189189,43.2432432432432,1.3513513513513,22.5,37.5,20.2702,25.6756,16.2162,10.8108,100,NA
1987,"North East",NA,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,NA,11.1111111111111,NA,NA,NA,NA,NA,NA,100,NA,11.1111111111111,55.5555555555555,NA,22.2222222222222,11.1111111111111,NA,22.2222222222222,44.4444444444444,NA,33.3333333333333,22.2222222222222,NA,NA,33.3333333333333,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,NA,22.2222222222222,44.4444444444444,NA,22.2222222222222,11.1111111111111,NA,22.2222222222222,44.4444444444444,NA,12.5,62.5,33.3333,11.1111,22.2222,11.1111,100,NA
1987,"North West",25,NA,25,NA,25,NA,25,NA,NA,NA,NA,NA,NA,100,NA,NA,100,NA,25,25,NA,50,NA,NA,50,25,NA,NA,NA,25,NA,50,25,NA,NA,25,NA,25,25,NA,50,NA,NA,NA,50,25,0,0,0,100,NA
1987,"South East",5.1282051282051,2.5641025641025,15.3846153846153,28.2051282051282,12.8205128205128,10.2564102564102,10.2564102564102,5.1282051282051,7.6923076923076,NA,NA,NA,NA,83.9285714285714,16.0714285714285,NA,67.8571428571428,NA,25,19.6428571428571,3.5714285714285,14.2857142857142,33.9285714285714,1.7857142857142,19.6428571428571,14.2857142857142,3.5714285714285,NA,39.2857142857142,12.5,1.7857142857142,28.5714285714285,19.6428571428571,5.3571428571428,3.5714285714285,35.7142857142857,3.5714285714285,25,19.6428571428571,3.5714285714285,14.2857142857142,33.9285714285714,1.7857142857142,13.5135135135135,32.4324324324324,17.8571,17.8571,10.7142,14.2857,100,NA
1987,"South West",NA,NA,16,28,28,12,8,NA,NA,NA,NA,NA,3.030303030303,84.8484848484848,6.060606060606,18.1818181818181,75.7575757575757,NA,9.090909090909,33.3333333333333,3.030303030303,21.2121212121212,30.3030303030303,NA,24.2424242424242,18.1818181818181,6.060606060606,3.030303030303,36.3636363636363,6.060606060606,3.030303030303,18.1818181818181,33.3333333333333,3.030303030303,3.030303030303,36.3636363636363,3.030303030303,9.090909090909,33.3333333333333,3.030303030303,21.2121212121212,30.3030303030303,NA,26.6666666666666,6.6666666666666,12.1212,9.0909,18.1818,12.1212,100,NA
1987,"Wales",NA,5,10,25,30,15,NA,NA,NA,NA,NA,4.1666666666666,4.1666666666666,91.6666666666666,NA,33.3333333333333,62.5,NA,8.3333333333333,37.5,NA,29.1666666666666,25,NA,12.5,37.5,8.3333333333333,4.1666666666666,37.5,NA,NA,8.3333333333333,33.3333333333333,4.1666666666666,20.8333333333333,33.3333333333333,NA,8.3333333333333,37.5,NA,29.1666666666666,25,NA,62.5,NA,4.1666,16.6666,0,20.8333,100,NA
1987,"West Midlands",5,10,15,25,10,15,15,NA,NA,NA,NA,3.8461538461538,NA,96.1538461538461,3.8461538461538,NA,80.7692307692307,NA,23.076923076923,34.6153846153846,7.6923076923076,7.6923076923076,26.9230769230769,NA,26.9230769230769,26.9230769230769,7.6923076923076,NA,30.7692307692307,3.8461538461538,NA,23.076923076923,38.4615384615384,3.8461538461538,3.8461538461538,26.9230769230769,3.8461538461538,23.076923076923,34.6153846153846,7.6923076923076,7.6923076923076,26.9230769230769,NA,38.4615384615384,19.2307692307692,19.2307,19.2307,7.6923,7.6923,100,NA
1987,"Yorkshire and The Humber",3.125,15.625,12.5,9.375,25,6.25,3.125,3.125,15.625,NA,NA,5.4054054054054,5.4054054054054,83.7837837837837,10.8108108108108,13.5135135135135,62.1621621621621,NA,10.8108108108108,8.1081081081081,NA,67.5675675675675,8.1081081081081,5.4054054054054,27.027027027027,18.9189189189189,2.7027027027027,2.7027027027027,21.6216216216216,10.8108108108108,NA,43.2432432432432,10.8108108108108,5.4054054054054,13.5135135135135,24.3243243243243,NA,10.8108108108108,8.1081081081081,NA,67.5675675675675,8.1081081081081,5.4054054054054,20,40,18.9189,16.2162,0,2.7027,100,NA
1988,"East",NA,2.8169014084507,7.0422535211267,9.8591549295774,12.6760563380281,9.8591549295774,14.0845070422535,8.4507042253521,8.4507042253521,NA,NA,1.8181818181818,7.2727272727272,76.3636363636363,16.3636363636363,16.3636363636363,58.1818181818181,NA,16.3636363636363,5.4545454545454,11.8181818181818,20.9090909090909,38.1818181818181,3.6363636363636,23.6363636363636,1.8181818181818,10.9090909090909,8.1818181818181,32.7272727272727,14.5454545454545,4.5454545454545,28.1818181818181,5.4545454545454,7.2727272727272,8.1818181818181,43.6363636363636,1.8181818181818,16.3636363636363,5.4545454545454,11.8181818181818,20.9090909090909,38.1818181818181,3.6363636363636,26.6666666666666,64,23.6363,26.3636,14.5454,8.1818,100,NA
1988,"East Midlands",NA,NA,13.4615384615384,13.4615384615384,15.3846153846153,5.7692307692307,11.5384615384615,5.7692307692307,1.9230769230769,NA,NA,6.060606060606,6.060606060606,74.2424242424242,18.1818181818181,7.5757575757575,72.7272727272727,NA,19.6969696969696,7.5757575757575,4.5454545454545,31.8181818181818,34.8484848484848,NA,10.6060606060606,12.1212121212121,10.6060606060606,6.060606060606,39.3939393939393,16.6666666666666,1.5151515151515,22.7272727272727,13.6363636363636,1.5151515151515,18.1818181818181,33.3333333333333,6.060606060606,19.6969696969696,7.5757575757575,4.5454545454545,31.8181818181818,34.8484848484848,NA,21.0526315789473,61.4035087719298,24.2424,15.1515,9.0909,15.1515,100,NA
1988,"North East",NA,11.1111111111111,NA,11.1111111111111,22.2222222222222,NA,33.3333333333333,NA,NA,NA,NA,NA,NA,100,NA,NA,100,NA,40,10,NA,20,20,10,50,10,NA,NA,10,10,10,40,10,NA,20,20,NA,40,10,NA,20,20,10,NA,80,20,10,10,0,100,NA
1988,"North West",NA,25,NA,NA,NA,NA,NA,NA,25,NA,NA,25,25,75,NA,25,75,NA,25,NA,NA,50,25,NA,25,NA,NA,50,NA,25,NA,25,NA,NA,50,25,NA,25,NA,NA,50,25,NA,66.6666666666666,33.3333333333333,0,0,25,0,100,NA
1988,"South East",NA,6.25,16.6666666666666,10.4166666666666,12.5,2.0833333333333,18.75,10.4166666666666,8.3333333333333,NA,NA,1.5625,3.125,79.6875,14.0625,3.125,62.5,NA,17.1875,29.6875,1.5625,7.8125,42.1875,1.5625,28.125,18.75,6.25,3.125,31.25,4.6875,NA,23.4375,23.4375,3.125,7.8125,37.5,3.125,17.1875,29.6875,1.5625,7.8125,42.1875,1.5625,10.9090909090909,78.1818181818181,14.0625,23.4375,20.3125,7.8125,100,NA
1988,"South West",NA,3.5714285714285,14.2857142857142,14.2857142857142,14.2857142857142,17.8571428571428,14.2857142857142,10.7142857142857,3.5714285714285,NA,NA,7.6923076923076,5.1282051282051,87.1794871794871,7.6923076923076,23.076923076923,46.1538461538461,NA,15.3846153846153,17.9487179487179,5.1282051282051,20.5128205128205,41.025641025641,NA,12.8205128205128,23.076923076923,5.1282051282051,7.6923076923076,38.4615384615384,10.2564102564102,2.5641025641025,17.9487179487179,20.5128205128205,2.5641025641025,15.3846153846153,35.8974358974358,2.5641025641025,15.3846153846153,17.9487179487179,5.1282051282051,20.5128205128205,41.025641025641,NA,6.060606060606,75.7575757575757,17.9487,7.6923,10.2564,23.0769,100,NA
1988,"Wales",NA,4.1666666666666,20.8333333333333,8.3333333333333,12.5,8.3333333333333,20.8333333333333,8.3333333333333,4.1666666666666,NA,NA,3.4482758620689,17.2413793103448,82.7586206896551,NA,31.0344827586206,68.9655172413793,NA,3.4482758620689,44.8275862068965,NA,37.9310344827586,10.3448275862068,NA,17.2413793103448,34.4827586206896,6.8965517241379,6.8965517241379,27.5862068965517,NA,NA,10.3448275862068,51.7241379310344,NA,17.2413793103448,20.6896551724137,NA,3.4482758620689,44.8275862068965,NA,37.9310344827586,10.3448275862068,NA,21.4285714285714,53.5714285714285,20.6896,10.3448,0,6.8965,100,NA
1988,"West Midlands",NA,4.5454545454545,13.6363636363636,9.090909090909,13.6363636363636,9.090909090909,18.1818181818181,9.090909090909,4.5454545454545,NA,NA,3.4482758620689,3.4482758620689,89.6551724137931,6.8965517241379,13.7931034482758,79.3103448275862,NA,6.8965517241379,31.0344827586206,3.4482758620689,24.1379310344827,27.5862068965517,3.4482758620689,24.1379310344827,20.6896551724137,13.7931034482758,3.4482758620689,24.1379310344827,3.4482758620689,NA,24.1379310344827,24.1379310344827,3.4482758620689,3.4482758620689,41.3793103448275,NA,6.8965517241379,31.0344827586206,3.4482758620689,24.1379310344827,27.5862068965517,3.4482758620689,25,50,34.4827,6.8965,10.3448,10.3448,100,NA
1988,"Yorkshire and The Humber",NA,6.25,25,6.25,12.5,9.375,12.5,9.375,3.125,NA,NA,2.0408163265306,4.0816326530612,87.7551020408163,4.0816326530612,6.1224489795918,73.469387755102,NA,24.4897959183673,12.2448979591836,6.1224489795918,34.6938775510204,18.3673469387755,2.0408163265306,28.5714285714285,16.3265306122448,8.1632653061224,4.0816326530612,30.6122448979591,6.1224489795918,NA,30.6122448979591,18.3673469387755,6.1224489795918,16.3265306122448,20.4081632653061,8.1632653061224,24.4897959183673,12.2448979591836,6.1224489795918,34.6938775510204,18.3673469387755,2.0408163265306,7.8947368421052,86.8421052631578,28.5714,20.4081,6.1224,0,100,NA
1989,"East",NA,4.4117647058823,17.6470588235294,23.5294117647058,11.7647058823529,10.2941176470588,11.7647058823529,8.8235294117647,1.4705882352941,NA,NA,0.9615384615384,2.8846153846153,80.7692307692307,16.3461538461538,17.3076923076923,18.2692307692307,46.1538461538461,18.2692307692307,NA,7.6923076923076,19.2307692307692,43.2692307692307,4.8076923076923,10.576923076923,0.9615384615384,13.4615384615384,8.6538461538461,45.1923076923076,8.6538461538461,2.8846153846153,22.1153846153846,NA,5.7692307692307,12.5,55.7692307692307,0.9615384615384,18.2692307692307,NA,7.6923076923076,19.2307692307692,43.2692307692307,4.8076923076923,19.1919191919191,62.6262626262626,19.2307,23.0769,20.1923,15.3846,100,NA
1989,"East Midlands",NA,9.090909090909,6.060606060606,15.1515151515151,12.1212121212121,6.060606060606,9.090909090909,6.060606060606,12.1212121212121,NA,NA,9.6153846153846,17.3076923076923,75,5.7692307692307,34.6153846153846,28.8461538461538,17.3076923076923,5.7692307692307,13.4615384615384,5.7692307692307,38.4615384615384,26.9230769230769,1.9230769230769,23.076923076923,5.7692307692307,7.6923076923076,15.3846153846153,32.6923076923076,11.5384615384615,NA,17.3076923076923,11.5384615384615,1.9230769230769,21.1538461538461,44.2307692307692,1.9230769230769,5.7692307692307,13.4615384615384,5.7692307692307,38.4615384615384,26.9230769230769,1.9230769230769,21.6216216216216,62.1621621621621,23.0769,28.8461,11.5384,3.8461,100,NA
1989,"North East",14.2857142857142,NA,14.2857142857142,28.5714285714285,42.8571428571428,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,12.5,62.5,25,25,25,NA,12.5,37.5,NA,50,25,NA,NA,12.5,NA,NA,37.5,37.5,NA,12.5,NA,12.5,25,25,NA,12.5,37.5,NA,25,62.5,12.5,37.5,0,0,100,NA
1989,"North West",14.2857142857142,14.2857142857142,NA,NA,14.2857142857142,NA,NA,NA,14.2857142857142,NA,NA,NA,14.2857142857142,85.7142857142857,NA,42.8571428571428,57.1428571428571,NA,14.2857142857142,14.2857142857142,NA,42.8571428571428,14.2857142857142,14.2857142857142,42.8571428571428,NA,NA,28.5714285714285,NA,14.2857142857142,NA,14.2857142857142,NA,28.5714285714285,28.5714285714285,14.2857142857142,NA,14.2857142857142,14.2857142857142,NA,42.8571428571428,14.2857142857142,14.2857142857142,NA,60,0,0,14.2857,0,100,NA
1989,"South East",4.6511627906976,2.3255813953488,16.2790697674418,16.2790697674418,18.6046511627906,16.2790697674418,4.6511627906976,11.6279069767441,4.6511627906976,NA,NA,2.8571428571428,5.7142857142857,81.4285714285714,10,27.1428571428571,24.2857142857142,14.2857142857142,21.4285714285714,25.7142857142857,2.8571428571428,7.1428571428571,37.1428571428571,2.8571428571428,20,15.7142857142857,5.7142857142857,2.8571428571428,40,5.7142857142857,2.8571428571428,18.5714285714285,21.4285714285714,4.2857142857142,5.7142857142857,37.1428571428571,8.5714285714285,21.4285714285714,25.7142857142857,2.8571428571428,7.1428571428571,37.1428571428571,2.8571428571428,8.1632653061224,79.5918367346938,17.1428,20,14.2857,12.8571,100,NA
1989,"South West",NA,3.4482758620689,13.7931034482758,27.5862068965517,6.8965517241379,13.7931034482758,13.7931034482758,6.8965517241379,6.8965517241379,NA,NA,NA,12.5,82.5,5,22.5,57.5,5,15,32.5,NA,15,32.5,NA,15,32.5,2.5,10,32.5,2.5,NA,15,37.5,NA,10,35,NA,15,32.5,NA,15,32.5,NA,11.4285714285714,54.2857142857142,10,20,7.5,15,100,NA
1989,"Wales",NA,NA,13.0434782608695,17.391304347826,21.7391304347826,8.695652173913,4.3478260869565,8.695652173913,4.3478260869565,NA,NA,7.4074074074074,7.4074074074074,85.1851851851851,NA,51.8518518518518,44.4444444444444,NA,25.9259259259259,37.037037037037,3.7037037037037,11.1111111111111,22.2222222222222,NA,25.9259259259259,37.037037037037,3.7037037037037,3.7037037037037,29.6296296296296,NA,NA,14.8148148148148,33.3333333333333,7.4074074074074,7.4074074074074,37.037037037037,NA,25.9259259259259,37.037037037037,3.7037037037037,11.1111111111111,22.2222222222222,NA,19.2307692307692,61.5384615384615,14.8148,7.4074,7.4074,14.8148,100,NA
1989,"West Midlands",4.3478260869565,NA,8.695652173913,21.7391304347826,17.391304347826,8.695652173913,8.695652173913,8.695652173913,8.695652173913,NA,NA,3.125,12.5,84.375,3.125,37.5,37.5,18.75,9.375,25,NA,37.5,21.875,NA,18.75,34.375,6.25,6.25,28.125,6.25,3.125,15.625,34.375,6.25,21.875,15.625,NA,9.375,25,NA,37.5,21.875,NA,10.3448275862068,75.8620689655172,21.875,15.625,3.125,6.25,100,NA
1989,"Yorkshire and The Humber",NA,6.8965517241379,17.2413793103448,6.8965517241379,20.6896551724137,3.4482758620689,3.4482758620689,13.7931034482758,6.8965517241379,NA,NA,2.5641025641025,5.1282051282051,82.051282051282,10.2564102564102,15.3846153846153,33.3333333333333,20.5128205128205,17.9487179487179,5.1282051282051,2.5641025641025,43.5897435897435,25.6410256410256,2.5641025641025,33.3333333333333,5.1282051282051,NA,10.2564102564102,30.7692307692307,17.9487179487179,2.5641025641025,28.2051282051282,10.2564102564102,5.1282051282051,10.2564102564102,35.8974358974358,5.1282051282051,17.9487179487179,5.1282051282051,2.5641025641025,43.5897435897435,25.6410256410256,2.5641025641025,21.7391304347826,73.9130434782608,33.3333,17.9487,12.8205,2.5641,100,NA
1990,"East",2.5641025641025,10.2564102564102,14.1025641025641,15.3846153846153,12.8205128205128,8.9743589743589,6.4102564102564,8.9743589743589,6.4102564102564,34.020618556701,53.6082474226804,0.8928571428571,4.4642857142857,68.75,23.2142857142857,22.3214285714285,22.3214285714285,30.3571428571428,7.1428571428571,1.7857142857142,8.9285714285714,20.5357142857142,52.6785714285714,7.1428571428571,22.3214285714285,1.7857142857142,11.6071428571428,7.1428571428571,33.9285714285714,10.7142857142857,3.5714285714285,19.6428571428571,1.7857142857142,6.25,14.2857142857142,48.2142857142857,2.6785714285714,7.1428571428571,1.7857142857142,8.9285714285714,20.5357142857142,52.6785714285714,7.1428571428571,13.5416666666666,76.0416666666666,16.9642,22.3214,27.6785,10.7142,100,NA
1990,"East Midlands",1.6949152542372,11.864406779661,13.5593220338983,22.0338983050847,11.864406779661,10.1694915254237,10.1694915254237,3.3898305084745,5.0847457627118,25.7142857142857,48.5714285714285,NA,2.7777777777777,76.3888888888888,20.8333333333333,25,26.3888888888888,25,11.1111111111111,11.1111111111111,NA,22.2222222222222,47.2222222222222,4.1666666666666,29.1666666666666,9.7222222222222,5.5555555555555,5.5555555555555,30.5555555555555,6.9444444444444,2.7777777777777,16.6666666666666,12.5,6.9444444444444,6.9444444444444,47.2222222222222,4.1666666666666,11.1111111111111,11.1111111111111,NA,22.2222222222222,47.2222222222222,4.1666666666666,21.7391304347826,65.2173913043478,13.8888,15.2777,27.7777,11.1111,100,NA
1990,"North East",10,10,30,10,10,NA,20,NA,10,33.3333333333333,66.6666666666666,NA,NA,100,NA,NA,75,16.6666666666666,16.6666666666666,16.6666666666666,NA,41.6666666666666,25,NA,33.3333333333333,16.6666666666666,NA,NA,16.6666666666666,25,NA,41.6666666666666,16.6666666666666,NA,25,16.6666666666666,NA,16.6666666666666,16.6666666666666,NA,41.6666666666666,25,NA,8.3333333333333,91.6666666666666,25,16.6666,8.3333,0,100,NA
1990,"North West",NA,NA,NA,16.6666666666666,16.6666666666666,33.3333333333333,16.6666666666666,NA,NA,33.3333333333333,16.6666666666666,NA,NA,100,NA,33.3333333333333,66.6666666666666,NA,33.3333333333333,16.6666666666666,NA,33.3333333333333,16.6666666666666,NA,50,16.6666666666666,16.6666666666666,16.6666666666666,NA,NA,NA,33.3333333333333,16.6666666666666,NA,33.3333333333333,16.6666666666666,NA,33.3333333333333,16.6666666666666,NA,33.3333333333333,16.6666666666666,NA,16.6666666666666,83.3333333333333,0,0,16.6666,0,100,NA
