"Region","Year","aridity_annual-mean_hadgem2","BIO01_hadgem2","BIO02_hadgem2","BIO03_hadgem2","BIO04_hadgem2","BIO05_hadgem2","BIO06_hadgem2","BIO07_hadgem2","BIO08_hadgem2","BIO09_hadgem2","BIO10_hadgem2","BIO11_hadgem2","BIO12_hadgem2","BIO13_hadgem2","BIO14_hadgem2","BIO15_hadgem2","BIO16_hadgem2","BIO17_hadgem2","BIO18_hadgem2","BIO19_hadgem2","cloud-cover_annual-mean_hadgem2","evaporative-fraction_annual-mean_hadgem2","growing-degree-days-during-growing-season-length_hadgem2","potential-evaporation_annual-mean_hadgem2","surface-latent-heat-flux_annual-mean_hadgem2","surface-sensible-heat-flux_annual-mean_hadgem2","volumetric-soil-water-layer-1_annual-mean_hadgem2","water-vapor-pressure_annual-mean_hadgem2"
"London",2023,0.216630823910236,284.614827473958,6.5401816368103,43.1455415089925,493.864791870117,296.557057698568,281.384730021159,15.1723322868347,283.676259358724,285.406234741211,291.095606486003,279.563664754232,1.94777557046185e-08,3.94614468509265e-08,8.83183156237995e-09,0.455039982994397,3.32495636949185e-08,1.2449416312658e-08,1.96704158147061e-08,2.92628238677632e-08,0.68757485349973,0.824485828479131,800.017903645833,1.95524470688232e-08,45.6662712097168,10.8198881149292,0.339418691893419,1083.4014078776
"London",2024,0.103240975489219,284.563975016276,6.22031720479329,39.8941396077474,439.19411722819,296.963689168294,281.37548828125,15.5882167816162,285.660975138346,284.668375651042,290.114725748698,278.996139526367,2.92733224327435e-08,4.61339340063205e-08,2.96299584867654e-09,0.384005223711332,3.35478217058001e-08,2.07674721863782e-08,2.94122616632346e-08,2.37110802103757e-08,0.690588941176732,0.87962144613266,799.86279296875,1.84318856473927e-08,52.1613610585531,5.42454783121745,0.363748808701833,1155.99462890625
"London",2025,0.203244773050149,284.072260538737,6.93319725990295,47.9424705505371,483.190068562826,295.062896728516,280.543436686198,14.5194781621297,283.604909261068,284.540496826172,289.985549926758,278.550557454427,2.07326828297975e-08,4.162690755057e-08,4.95370056086131e-09,0.464360520243645,3.03795057258564e-08,1.47472705158691e-08,2.22791077438463e-08,1.82553752855104e-08,0.677285174528758,0.843450844287872,799.841247558594,1.94643264469126e-08,45.5205593109131,11.5126659075419,0.340202507873376,1048.3144124349
"North East",1971,0.041383046656847,280.677663167318,5.33856635623508,45.5576799180773,378.9213019477,289.599026150174,277.916920979818,11.6821047465007,278.973578559028,277.526811387804,285.581905788845,275.813245985243,2.67914504408711e-08,4.46144241550428e-08,8.76812903764327e-09,0.393541991710663,3.96369937365964e-08,1.57142612009251e-08,3.39888899247853e-08,3.46356867137527e-08,0.753165708647834,0.888493802812364,1343.74331325955,1.21836715531269e-08,38.6001018948025,1.60546979639265,0.343763262033463,881.001932779948
"North East",1972,0.118691763944096,281.159722222222,5.70159154468113,49.1200637817383,408.177402072483,289.900438096788,278.264319525825,11.6361125310262,280.003997802734,280.97961086697,286.200693766276,276.165008544922,2.50720785367599e-08,4.34126548043423e-08,8.44763942748412e-09,0.464793860912323,3.88444251579282e-08,1.54384761764782e-08,2.7934382708218e-08,2.94754796373e-08,0.734156986077627,0.844245466921065,1552.33534071181,1.36476552528267e-08,38.4468824598524,4.86648994021946,0.322853676146931,872.067742241753
"North East",1973,0.0266038452585538,281.13665093316,5.23772780100505,44.9467137654622,378.349090576172,290.13274468316,278.459167480469,11.6735758251614,279.920420328776,278.38682047526,286.311299641927,276.455003526476,2.92718365102473e-08,5.48094073830422e-08,1.4290968211286e-08,0.399013618628184,4.19912409041798e-08,2.14199751269462e-08,3.07982394155538e-08,2.49358288092102e-08,0.759584287802378,0.885079946782854,1463.55411783854,1.2326585776792e-08,39.1740451388889,-0.568933380974664,0.340465211206012,900.024563259549
"North East",1974,0.0922710253960556,281.00735812717,5.88267289267646,48.0554169548882,393.046644422743,290.312622070312,277.986419677734,12.3262003792657,281.912462022569,278.803599039714,286.021606445312,276.039981418186,2.7898988403447e-08,5.02364869703342e-08,5.47565864255577e-09,0.454926414622201,3.90505476843828e-08,1.57891920772436e-08,3.39680757595791e-08,2.52647654895731e-08,0.733219239446852,0.856136216057671,1478.6754828559,1.30667919940998e-08,37.6360643174913,4.46792615784539,0.332395636373096,867.516425238715
"North East",1975,0.0178630219565497,280.630316840278,5.33725727929009,50.999927520752,368.151597764757,288.354977077908,277.85634358724,10.4986261791653,286.284630669488,278.223307291667,285.055172390408,275.462476942274,3.56210129047617e-08,5.02840297795299e-08,1.98442394368688e-08,0.272402822971344,4.40249586909481e-08,2.45978419854964e-08,4.14729966912041e-08,2.75076518600296e-08,0.759372373421987,0.890638060039944,1336.96260579427,1.19291865274818e-08,38.5389539930556,1.17171217335595,0.348673277431064,881.498819986979
"North East",1976,0.0424531863795386,280.254408094618,5.295241355896,42.6328603956434,469.420179578993,289.880276150174,277.515048556858,12.365225897895,281.785176595052,276.01077609592,285.832804361979,274.217729356554,2.79312624387431e-08,5.10506438110446e-08,1.11350211027015e-08,0.467496067285538,4.48631113493371e-08,1.81021801005777e-08,3.20945034499371e-08,2.21369774856662e-08,0.754102673795488,0.871957567003038,1414.72734917535,1.22335939896819e-08,38.1164224412706,2.52559681733449,0.354995515611437,877.140340169271
"North East",1977,0.0714268816841973,280.509562174479,5.48140525817871,46.2256016201443,358.4931640625,289.622924804688,277.697984483507,11.9249383078681,286.80419921875,276.660437689887,285.200103759766,275.107550726997,3.08236132913938e-08,5.33377494270503e-08,9.87565742762955e-09,0.464431977934308,4.58350232829869e-08,1.27692095909361e-08,4.44200346628855e-08,3.03696185236883e-08,0.756943192746904,0.867191976971097,1304.94371202257,1.21476641091868e-08,38.3363575405545,1.55178312460581,0.341468335853683,862.056294759115
"North East",1978,0.0792668217586146,281.10114203559,5.52547131644355,45.2963104248047,360.342481825087,290.516282823351,278.316853841146,12.1994222005208,281.484673394097,280.582665337457,286.116692437066,275.856180826823,2.99847498928961e-08,5.24489694145005e-08,5.98330155791397e-09,0.437117182546192,3.91679668451969e-08,1.71749405808441e-08,2.92709911617648e-08,2.40411931350258e-08,0.743002441194322,0.881790591610803,1428.77491590712,1.29334041747913e-08,40.4149119059245,1.03773322370317,0.33693657318751,895.640367296007
"North East",1979,0.0524129987590843,281.041103786892,5.60907379786174,47.2320217556424,453.41414727105,290.105709499783,278.186648898655,11.919056362576,280.954901801215,281.691012912326,286.161302354601,275.154235839844,2.91992991760834e-08,4.64940698287187e-08,9.40326256366259e-09,0.379490216573079,3.85061476038118e-08,2.03174541882037e-08,2.84681240556337e-08,3.11747311422374e-08,0.753031737274594,0.894695096545749,1549.27072482639,1.26910950884154e-08,41.0487492879232,0.182537131839328,0.346748411655426,919.912957085503
"North East",1980,0.110716125203504,281.783447265625,5.76054816775852,38.3486298455132,458.901285807292,293.835622151693,278.784671359592,15.0509463416206,281.292653401693,283.84364827474,287.942186143663,276.843004014757,2.50260918161555e-08,4.71986096625996e-08,6.54902966425021e-09,0.424622373448478,3.64427464995111e-08,1.33200754130295e-08,2.07013880605523e-08,2.53944296702002e-08,0.742172340552012,0.85654960738288,1665.58218044705,1.36937650354854e-08,38.0015975104438,3.98144635889265,0.326205366187625,930.961174858941
"North East",1981,0.143367206056913,281.928365071615,5.87067821290758,38.9856605529785,477.349768744575,293.961110432943,278.889919704861,15.0711832046509,280.814988878038,284.829057481554,288.679718017578,275.555806477865,2.53500045646307e-08,4.73962534404867e-08,6.20794906838442e-09,0.473703811566035,3.64250760911647e-08,1.40526957971411e-08,2.03138140382938e-08,3.10921390362435e-08,0.725200004047818,0.846948120329115,1753.86840820312,1.38442875928667e-08,35.9506157769097,5.38375806808472,0.31982359290123,934.504740397135
"North East",1982,0.0911276551584403,281.027923583984,5.3615591790941,48.9974755181207,388.300442165799,289.268368191189,278.308315700955,10.9600512186686,278.422146267361,280.603335910373,285.797997368707,274.976308186849,2.49224226441432e-08,4.45904393902512e-08,8.43259911281141e-09,0.467830207612779,3.69470996020027e-08,1.55679939063526e-08,2.61882890681717e-08,3.20324197784001e-08,0.763094226519267,0.853445642524295,1455.34202745226,1.28075779118022e-08,36.8793284098307,3.63761124345991,0.334167194035318,885.52838812934
"North East",1985,0.122127849194739,280.881995307075,5.89666573206584,39.6189770168728,487.903306749132,292.684929741753,277.815382215712,14.8695443471273,279.448605007595,282.542449951172,287.368316650391,275.083238389757,2.74446687598129e-08,5.13827025372393e-08,9.70987320177604e-09,0.484049979183409,3.83188370910324e-08,1.39601074404065e-08,2.30092494193615e-08,2.41778575432111e-08,0.721773313151466,0.854095929198795,1518.01143391927,1.38034656297729e-08,38.1378381517198,5.59358867009481,0.329114097687933,880.205227322049
"North East",1986,0.0902390918797917,281.999264187283,5.48077487945557,43.8686116536458,398.717325846354,291.702460394965,279.200473361545,12.5019849141439,281.603959825304,282.765804714627,287.213372124566,276.329121907552,3.08876503633352e-08,5.56724846963637e-08,7.76524178291993e-09,0.419967701037725,4.04106614837474e-08,1.6677810046575e-08,2.93148863208772e-08,3.06231135264549e-08,0.751809908284081,0.872602687941657,1720.88121202257,1.3181440334304e-08,38.3784001668294,2.75807045565711,0.330918538901541,973.042724609375
"North East",1987,0.0459114921589692,281.011705186632,5.53514496485392,48.8055008782281,383.635935465495,289.581169976128,278.202497694227,11.3786643346151,281.851189507378,281.356438530816,285.733422173394,276.235744900174,2.66943135250762e-08,4.65997437181108e-08,1.36924718477063e-08,0.376025974750519,3.58746012649489e-08,1.80630113335825e-08,2.45266355373512e-08,2.81595959389986e-08,0.75041256348292,0.873360421922472,1449.36800130208,1.29504943065702e-08,39.1089986165365,2.54631251758999,0.337515983316633,887.892781575521
"North East",1988,0.0386116401188903,280.815612792969,5.33595662646823,41.2326914469401,436.078962537977,290.94918484158,278.072560628255,12.8766202926636,281.015770806207,278.524054633247,286.570553249783,275.589324951172,2.72054750085873e-08,5.00827697338637e-08,9.52824624139086e-09,0.401364379458957,4.31703095987106e-08,2.03404179425585e-08,2.7766358891136e-08,1.84072705719826e-08,0.753410736719767,0.852802044815487,1446.61640082465,1.27896439118381e-08,37.7435976664225,5.18112648857964,0.341918074422412,904.91643608941
"North East",1989,0.115740682515833,281.538462320964,6.00502718819512,42.6725921630859,394.29781765408,292.580369737413,278.456108940972,14.1242526372274,280.136037190755,282.26564195421,286.911807590061,276.799733479818,2.84060190678146e-08,5.98483656707079e-08,9.14352583770829e-09,0.500333435005612,4.10541656966264e-08,1.89194727045421e-08,2.72848367109822e-08,2.58668421003626e-08,0.713302645418379,0.861018617947896,1573.69485134549,1.42584152879661e-08,39.8117845323351,4.20960838264889,0.326327863666746,903.69039577908
"North East",1990,0.191811386081907,282.170488145616,6.17548089557224,40.0981034172906,468.456719292535,294.49211968316,279.023946126302,15.4681739807129,280.313822428385,282.929606119792,288.805955674913,276.363393147786,2.37486064394135e-08,5.2682489679354e-08,4.55204664086119e-09,0.541965842247009,4.02621379199294e-08,1.04871397491972e-08,1.88965258255773e-08,2.71958193249273e-08,0.713722513781654,0.83398163318634,1773.34716796875,1.5430254900966e-08,38.0915306939019,7.39701377020942,0.307042489449183,916.416653103299
"North East",1991,0.0895546107656426,281.502451578776,5.60836760203044,43.5904672410753,416.950242784288,291.52922905816,278.62252468533,12.9066998163859,280.029924180773,282.556935628255,287.045111762153,276.81004163954,2.5534207242433e-08,4.21302558272095e-08,1.02555087385288e-08,0.383964051802953,4.21517461922526e-08,1.49128701486411e-08,2.36447592369713e-08,3.73691406707621e-08,0.740995989905463,0.86453683508767,1569.43736436632,1.35131185253891e-08,38.9230228000217,2.55208273728689,0.328229566415151,918.792541503906
"North East",1992,0.0662602968513966,281.749610053168,5.54965904023912,43.8409813774957,383.696848551432,291.58797539605,278.922587076823,12.665376663208,283.554385715061,282.63485039605,286.687795003255,276.954352484809,2.45284272892832e-08,3.82548985082091e-08,1.1792096188401e-08,0.312685665157106,3.25536520209526e-08,1.66191144796496e-08,2.60934803640743e-08,2.5045199297185e-08,0.740662382708655,0.85472051302592,1615.86652289497,1.32369644134656e-08,37.4457032945421,3.57759651872847,0.328549742698669,944.117852105035
"North East",1993,0.0577857291532887,281.254648844401,5.37501404020521,44.8659591674805,429.102393256293,290.414727105035,278.475056966146,11.9396691852146,279.814541286892,281.425994873047,286.397850884332,275.687998453776,2.56721168767626e-08,4.39197079692298e-08,1.17534575652359e-08,0.36675531996621,3.24454107038087e-08,1.78593450152044e-08,2.54352165995897e-08,2.77259615760133e-08,0.764097412427266,0.856992450025347,1568.61089409722,1.32091060065262e-08,36.5984471638997,6.24347522523668,0.33087170124054,922.660902235243
"North East",1994,0.105595947139793,281.664479573568,5.51623482174343,38.3840259975857,480.006405300564,293.158959282769,278.81207953559,14.3468809127808,284.294206407335,283.474731445312,288.115441216363,275.722544352214,2.99656953078258e-08,5.13644123777289e-08,9.5828727669161e-09,0.426500350236893,3.97796344013083e-08,1.49363374014734e-08,3.30798706945264e-08,2.3064746557111e-08,0.720898111661275,0.869537929693858,1656.79764811198,1.44136289077008e-08,40.4981778462728,5.72304578622182,0.32815436191029,934.500440809462
"North East",1995,0.0538591109216213,282.02242702908,5.59180053075155,45.9019292195638,408.603183322483,291.370249430339,279.184495713976,12.1857491599189,280.783501519097,282.623304578993,287.534345838759,277.245480007595,2.96544906161797e-08,4.99490811181305e-08,1.26912116371614e-08,0.373104317320718,3.90344712602402e-08,2.0465985844314e-08,3.27611445132763e-08,3.33242115383806e-08,0.733971072567834,0.854201078414917,1683.90374077691,1.42622462975497e-08,40.1738310919868,4.94989213678572,0.329052853915426,959.367594401042
"North East",1996,0.0311820436682966,281.72413804796,5.42824655108982,47.6755744086372,354.815375434028,290.352793375651,278.976355658637,11.3764361275567,280.981207953559,280.799184163411,286.448967827691,277.43643866645,3.32412888326417e-08,5.70751730322172e-08,1.20106368307739e-08,0.361553755071428,4.52145059171016e-08,2.2850842600835e-08,3.72634758605273e-08,4.04140803785443e-08,0.741364671124352,0.887663609451718,1479.06896972656,1.31892159416225e-08,41.3596403333876,1.15209372838338,0.33945436278979,954.625779893663
"North East",1997,0.0357443251543575,281.557925754123,5.54563824335734,45.5353601243761,418.806165907118,290.883578830295,278.70501030816,12.1785691579183,280.263926188151,281.888434516059,286.985195583767,276.31482272678,3.18162961655667e-08,5.30750021709991e-08,1.46839194630704e-08,0.329215755065282,4.3184087022357e-08,2.28690317053785e-08,3.0246061655248e-08,3.16723411941666e-08,0.738892959223853,0.890265372064379,1470.99351671007,1.35348655739954e-08,42.6814316643609,2.43769538402557,0.340393091241519,949.756761338976
"North East",1998,0.0202223244640562,281.059465196398,5.20511054992676,42.3976618448893,412.630700005425,290.598792182075,278.34964328342,12.2491420110067,279.910183376736,277.810506184896,286.779561360677,275.9873046875,3.97779492307867e-08,7.56116354712807e-08,2.09746726653748e-08,0.399674634138743,5.4163117842639e-08,2.59427195775035e-08,4.05723486412373e-08,3.924995992419e-08,0.769953707853953,0.889943261941274,1359.22968207465,1.34172248620088e-08,43.3672989739312,3.40315896934933,0.350658410125309,929.016377766927
"North East",1999,0.0673310173054536,281.060682508681,5.81693426767985,42.1906992594401,482.551886664497,291.807101779514,278.033843994141,13.7732593748305,278.204918755425,279.752329508464,287.362104627821,274.818786621094,2.3692068553929e-08,3.88170439988597e-08,8.44531032760819e-09,0.365544368823369,3.536557239651e-08,1.82044347991134e-08,2.86252688713123e-08,2.76010576369698e-08,0.725118981467353,0.855548918247223,1443.56652832031,1.37072287347766e-08,39.5290463765462,6.13129070070055,0.340136739942763,914.402994791667
"North East",2000,0.144564490351412,282.171183268229,5.61801295810276,47.3615832858615,377.974829779731,291.205993652344,279.355645073785,11.8503440221151,284.301364474826,282.93462117513,286.929307725694,277.069980197483,2.75837211837092e-08,5.45095832175472e-08,3.65057539752911e-09,0.529324756728278,3.5147664334545e-08,1.80472341268809e-08,2.89222996169908e-08,2.49462426024946e-08,0.735612452030182,0.86935728126102,1621.17734103733,1.39890781427867e-08,39.1513743930393,4.30359250969357,0.328808761305279,960.00341796875
"North East",2001,0.090187706053257,281.86915757921,5.52846490012275,47.2147878011068,430.731197781033,290.768293592665,279.029527452257,11.738759358724,280.989440917969,278.542290581597,287.292738172743,276.801228841146,2.9103185639201e-08,4.71669565627053e-08,1.0229055528536e-08,0.385128501388762,3.79640856035874e-08,1.87169653603152e-08,3.64769277499338e-08,2.73530261157223e-08,0.730239020453559,0.866977042622036,1644.27813042535,1.40287203088797e-08,40.6235567728678,5.37939319345686,0.33439476788044,965.527513292101
"North East",2002,0.0598242982394165,281.477430555556,5.60617446899414,46.0946523878309,420.066134982639,290.735731336806,278.586642795139,12.1490840911865,279.585154215495,279.891279432509,286.957550048828,276.35013156467,3.01191999735945e-08,4.82062011049796e-08,1.06676601379579e-08,0.397341483169132,4.01583086784285e-08,1.91162072837869e-08,2.88454642887675e-08,3.40012413286356e-08,0.731412139203813,0.879458818170759,1448.14701334635,1.3846706793509e-08,41.779972076416,3.74184522363875,0.335783602462875,932.299106174045
"North East",2003,0.174497390786807,281.897101508247,5.81872828801473,39.9237853156196,457.118279351128,293.459862603082,278.870259602865,14.5896025763618,282.278649224175,283.508449978299,288.234178331163,276.980455186632,2.73566915293739e-08,6.37710656627001e-08,7.25871841645977e-09,0.593830009301504,4.20058540050326e-08,1.16149443643268e-08,2.25820701397576e-08,2.95556628060467e-08,0.7268508805169,0.835146910614438,1587.47087944878,1.52140931951471e-08,38.545283847385,8.17397175894843,0.318446717328495,926.310899522569
"North East",2004,0.0409873906109068,281.39306640625,5.46320634418064,44.9411574469672,398.828338623047,290.769378662109,278.644989013672,12.1243862575955,285.817650689019,280.161224365234,286.671078152127,276.322106255425,2.87991130202651e-08,5.07701531186437e-08,1.41593387878755e-08,0.369063559505675,4.21229443424585e-08,1.96817582478717e-08,3.55162216673458e-08,1.87543045784524e-08,0.74378932846917,0.872939076688555,1434.45129394531,1.35672634608378e-08,40.5398373074002,4.57947960164812,0.338005521231227,937.456041124132
"North East",2005,0.0647513622211085,282.178304036458,5.6759073999193,45.5698471069336,368.463239881727,291.745534261068,279.291473388672,12.4540581173367,283.142649332682,277.346384684245,287.058820936415,277.88330078125,2.94674639257487e-08,6.08591079753751e-08,1.20785246495972e-08,0.456644833087921,4.39915979200123e-08,1.92919497660821e-08,2.92868617258869e-08,3.32500853517104e-08,0.733127521144019,0.853328903516134,1589.91564941406,1.45209429665745e-08,40.6505915323893,5.40227029058668,0.329869306749768,958.809685601128
"North East",2006,0.0591023394631015,281.998572455512,5.66226630740696,43.5330645243327,410.758724636502,292.164018419054,279.119954427083,13.0440540313721,285.566155327691,279.994957817925,287.262871636285,277.200188530816,2.9119411869437e-08,4.62477870320931e-08,1.23963592970868e-08,0.310788505607181,3.34699908282548e-08,2.17076746701473e-08,3.19789046601373e-08,2.53913222299692e-08,0.734671645694309,0.865626706017388,1583.98267957899,1.50620734650096e-08,43.5336248609755,4.52941434913211,0.332607256041633,945.76419406467
"North East",2007,0.0775098473661476,281.579216851128,5.80028592215644,41.3033027648926,510.599175347222,292.588389078776,278.569030761719,14.0193575753106,281.339341905382,282.927473280165,288.220458984375,275.714023166233,2.86435544912441e-08,4.96495557753305e-08,8.37110450093961e-09,0.391845835579766,3.90815885332864e-08,2.00035772637521e-08,2.90405007695603e-08,2.48529483412893e-08,0.724548452430301,0.844835903909471,1580.66357421875,1.48268297392759e-08,39.0898089938694,8.16701036029392,0.327875427073903,939.428344726562
"North East",2008,0.0289592353834046,281.877777099609,5.77580822838677,42.8914404975043,425.71484375,292.348100450304,278.880723741319,13.4673683378432,281.817504882812,282.788536919488,287.521206325955,275.884304470486,3.1850869003986e-08,4.89983930959978e-08,1.64588892638386e-08,0.313467383384705,4.21194512354204e-08,2.31591522255788e-08,3.42338848627024e-08,2.97672466429175e-08,0.725918776459164,0.867037302917904,1562.46080186632,1.41294522748581e-08,41.4326494004991,3.82029412852393,0.336640410953098,956.619188096788
"North East",2009,0.153665310806698,282.108866373698,5.95261918173896,46.5696631537543,428.286912706163,291.878556993273,279.060153537326,12.818397310045,281.316867404514,283.18605211046,287.77397664388,276.778764512804,2.60153554007856e-08,5.10016554421276e-08,1.09658889376381e-08,0.502250827021069,3.96857278891124e-08,1.40438918765856e-08,2.17638270861976e-08,2.85730836522033e-08,0.718012074629466,0.838435418075985,1640.87989637587,1.51315628668966e-08,39.8464630974664,5.51625982920329,0.319462441735797,928.024068196615
"North East",2010,0.0957872681319714,281.778611924913,5.93678712844849,46.6303944057888,423.858547634549,291.498138427734,278.755866156684,12.7422677146064,278.858198377821,281.087066650391,286.949571397569,275.718061659071,2.43435942021759e-08,3.78879355543581e-08,8.63185098707062e-09,0.371187663740582,3.56922945520132e-08,1.61339306359309e-08,2.90884870758469e-08,3.18811033868845e-08,0.713760594526927,0.846764451927609,1580.58272298177,1.46655229195226e-08,38.8807771470812,5.99620429674784,0.325201456745466,923.736518012153
"North East",2011,0.0957735975583394,282.271901448568,5.89156002468533,41.2603416442871,422.884701199002,293.582007514106,279.281331380208,14.300673060947,281.588751898872,282.774990505642,287.984944661458,277.442172580295,2.89526782795393e-08,5.43965899484849e-08,1.33572335414556e-08,0.460546801487605,4.8621638863248e-08,1.73128460703411e-08,2.87815703122381e-08,3.20514481128637e-08,0.729270239671071,0.840775304370456,1679.56913248698,1.54253825515285e-08,39.5937474568685,7.90036757787069,0.317588632305463,943.164835611979
"North East",2012,0.0774181663162178,282.35242038303,5.65741554896037,40.5692977905273,432.58391655816,293.432810465495,279.466379801432,13.9664263195462,280.825517442491,284.23292711046,288.113884819878,276.902598063151,3.3692873873608e-08,5.63004769718292e-08,8.03996128932264e-09,0.438764144976934,4.50919451901023e-08,1.9298599064478e-08,2.72175506823815e-08,3.90647419597675e-08,0.73563822110494,0.876965754561954,1659.95620388455,1.48935566102182e-08,44.0291451348199,3.2422573433982,0.335124027397897,989.693420410156
"North East",2013,0.0520338523719046,281.952853732639,5.61392715242174,49.6149156358507,372.303836398655,290.496134440104,279.14006890191,11.3560585445828,280.617299397786,279.458848741319,286.921162923177,277.299757215712,2.63598890863174e-08,4.11660639403837e-08,1.20687625818997e-08,0.332113186518351,4.20674947715977e-08,1.74192377065828e-08,2.89397270591962e-08,3.43255342174744e-08,0.740217705567678,0.867364015844133,1529.22242567274,1.43529840852036e-08,42.832213083903,3.81380673249563,0.332616254687309,952.235677083333
"North East",2014,0.0792537662718031,282.492628309462,6.11213874816895,46.8685417175293,412.453233506944,292.459750705295,279.389411078559,13.0703356001112,285.905537923177,277.630313449436,287.672977023655,277.747982449002,2.96765628367742e-08,4.84524973229681e-08,9.77614512799442e-09,0.393583271238539,4.12349629009946e-08,2.05949700750175e-08,3.04556121556566e-08,2.3713272530775e-08,0.697869526015388,0.847797128889296,1615.36341688368,1.54567354471169e-08,42.0045543246799,6.04864605267843,0.32822001642651,971.873284233941
"North East",2015,0.0298260727690326,282.433776855469,5.48422378963894,43.2148433261447,373.348130967882,292.327385796441,279.652231852214,12.675150235494,287.627098931207,277.975429958767,287.595642089844,277.503234863281,3.21698272958631e-08,5.52050438942489e-08,8.59960981437603e-09,0.383326527145174,3.88342746602019e-08,2.29954202839938e-08,3.95446338390886e-08,2.53414877230777e-08,0.741808421081967,0.895282487074534,1547.20514594184,1.4021421949432e-08,42.2674475775825,2.63856079843309,0.34099509815375,1013.43197292752
"North East",2016,0.0652217898103926,282.791717529297,5.72424840927124,45.1237263149685,419.13518608941,292.623294406467,279.90783352322,12.7154601414998,283.223381890191,283.218163384332,288.581821017795,277.853552924262,2.8693284390455e-08,6.2263660696418e-08,1.34917600054981e-08,0.474860668182373,3.84661685220383e-08,2.20170536617085e-08,2.96572364691075e-08,2.630129398224e-08,0.726500921779209,0.88068038225174,1663.19041612413,1.4997242756307e-08,42.474782731798,4.25029028786553,0.332933743794759,1020.19201660156
"North East",2017,0.031796762926711,282.609022352431,5.85386488172743,45.3251647949219,453.813720703125,292.559071858724,279.629560682509,12.9295105404324,283.926784939236,279.447089301215,288.567799886068,277.058631049262,2.77439900189494e-08,4.12387698310744e-08,1.46240514019445e-08,0.302036336726613,3.21926232831831e-08,2.08062274569759e-08,3.05514268698441e-08,2.73532043435251e-08,0.711795032024384,0.865132729212443,1640.85812717014,1.53619119400459e-08,43.568482293023,4.68986135058933,0.332000056902568,1004.56875271267
"North East",2018,0.100888279991017,283.188388400608,5.91593159569634,42.4217995537652,490.827714708116,294.202545166016,280.25476413303,13.9477713902791,282.22612508138,284.324317084418,289.554036458333,276.767910427517,2.80696021488009e-08,6.92428814532933e-08,1.39353720661638e-08,0.533837129672368,5.14962212131801e-08,1.7546749436153e-08,2.49318785863453e-08,2.24163119671377e-08,0.716358913315667,0.848318563567268,1833.1123046875,1.57482665920207e-08,39.5791524251302,5.48874690797594,0.323764854007297,1021.52594672309
"North East",2019,0.161072958674696,283.178639729818,5.99524052937825,43.196420457628,449.684970431858,294.050523546007,280.168958875868,13.8815566168891,281.49319797092,281.435340033637,289.555826822917,278.103217230903,2.58433987296611e-08,5.48193498496453e-08,8.65666471838722e-09,0.546701855129666,4.38198021078683e-08,1.23830686939009e-08,2.93342170307495e-08,2.80830848945849e-08,0.705111145973206,0.844620578818851,882.760145399306,1.65165013517784e-08,40.6655595567491,7.87103027767605,0.317519967754682,995.707824707031
"North East",2021,0.153160738448302,282.430575900608,5.86848502688938,38.9703182644314,486.982679578993,294.421786838108,279.38136461046,15.0404195785522,281.597971598307,285.492387559679,289.12072414822,276.623616536458,2.56702339385129e-08,4.51286060372998e-08,4.40526065009155e-09,0.457854006025526,3.63148160431592e-08,1.16918617997107e-08,1.84763148977949e-08,2.50615601357948e-08,0.717012312677171,0.839574350251092,831.030287000868,1.61322667816914e-08,41.0575811598036,8.01208655039469,0.318539283341832,956.299811469184
"North East",2022,0.1334050686823,283.506215413411,5.77228456073337,42.501392364502,449.493679470486,294.178209092882,280.579667833116,13.5985464519925,282.626692030165,280.552693684896,289.473727756076,277.974931504991,2.8368297143465e-08,4.76674289176218e-08,6.23842311142653e-09,0.475252360105515,4.43974184823522e-08,1.39947871562956e-08,3.0153925973448e-08,2.88435789820419e-08,0.712265842490726,0.83492613501019,927.647793240017,1.6128222609287e-08,39.9197875128852,6.57062313291762,0.318067750997014,1032.18395317925
"North East",2023,0.0715555171999666,282.780619303385,5.72187042236328,42.2562010023329,426.884921603733,293.428131103516,279.891004774306,13.5371164745755,281.238705105252,283.078603108724,288.580081515842,278.069030761719,2.69210788969884e-08,4.46332263000689e-08,1.14373267400146e-08,0.393371264139811,4.16853917310315e-08,2.07819130793041e-08,2.92787244325786e-08,3.69646172436609e-08,0.725024627314674,0.854200965828366,825.483303493924,1.51620014321452e-08,40.7234976026747,5.2921453581916,0.329133911265267,1006.27290174696
"North East",2024,0.0679278410971165,282.849833170573,5.52073960834079,42.3806966145833,401.768581814236,293.146209716797,280.090474446615,13.0557329389784,282.318586561415,284.501959906684,288.097886827257,278.031812879774,3.21103301972572e-08,5.00088626312037e-08,9.40814142640849e-09,0.342300285895665,3.87650374022996e-08,2.22297310435869e-08,2.86394732127191e-08,3.00799000522526e-08,0.736551351017422,0.874799072742462,831.546563042535,1.50784047963586e-08,44.3675168355306,2.23827894528707,0.333580497238371,1015.52630615234
"North East",2025,0.0634592527316676,282.417124430339,5.71860869725545,46.4663861592611,426.095577663845,291.823306613498,279.514329698351,12.3089703453912,280.704298231337,280.300689697266,287.743126763238,277.442525227865,2.80214905106706e-08,5.47725898216969e-08,1.30824754486348e-08,0.409233722421858,4.04444410801514e-08,1.94701701674818e-08,3.2960895050375e-08,3.44771125229373e-08,0.732538594139947,0.854573845863342,794.651340060764,1.52057467851642e-08,41.9107886420356,6.11971974372864,0.327129289507866,986.097059461806
